userId	geneSymbol	geneName	entrezgene	score	gLink
AT4G23590	AT4G23590	NA	828459	-0.019942088	https://www.ncbi.nlm.nih.gov/gene/?term=828459
AT4G23610	AT4G23610	NA	828461	-1.557405566	https://www.ncbi.nlm.nih.gov/gene/?term=828461
AT4G23670	AT4G23670	NA	828467	1.337310684	https://www.ncbi.nlm.nih.gov/gene/?term=828467
AT4G23730	AT4G23730	NA	828473	1.559649781	https://www.ncbi.nlm.nih.gov/gene/?term=828473
AT4G23770	AT4G23770	NA	828477	-0.107470641	https://www.ncbi.nlm.nih.gov/gene/?term=828477
AT4G23820	AT4G23820	NA	828482	0.014494824	https://www.ncbi.nlm.nih.gov/gene/?term=828482
AT4G23860	AT4G23860	NA	828485	0.10908117	https://www.ncbi.nlm.nih.gov/gene/?term=828485
AT4G23880	AT4G23880	NA	828487	-0.750996144	https://www.ncbi.nlm.nih.gov/gene/?term=828487
AT4G23882	AT4G23882	NA	2745722	-0.355679607	https://www.ncbi.nlm.nih.gov/gene/?term=2745722
AT4G23885	AT4G23885	NA	828488	0.292765144	https://www.ncbi.nlm.nih.gov/gene/?term=828488
AT4G23895	AT4G23895	NA	2745723	0.004112085666666663	https://www.ncbi.nlm.nih.gov/gene/?term=2745723
AT4G23910	AT4G23910	NA	828491	0.024763401000000004	https://www.ncbi.nlm.nih.gov/gene/?term=828491
AT4G23930	AT4G23930	NA	828493	0.254090191	https://www.ncbi.nlm.nih.gov/gene/?term=828493
AT4G24026	AT4G24026	NA	6240360	-0.023954799	https://www.ncbi.nlm.nih.gov/gene/?term=6240360
AT4G24050	AT4G24050	NA	828505	-0.767377085	https://www.ncbi.nlm.nih.gov/gene/?term=828505
AT4G24060	AT4G24060	NA	828506	-1.011664161	https://www.ncbi.nlm.nih.gov/gene/?term=828506
AT4G24100	AT4G24100	NA	828510	0.8907968605000001	https://www.ncbi.nlm.nih.gov/gene/?term=828510
AT4G24110	AT4G24110	NADP-specific glutamate dehydrogenase	828511	-0.756748176	https://www.ncbi.nlm.nih.gov/gene/?term=828511
AT4G24130	AT4G24130	NA	828513	1.222981726	https://www.ncbi.nlm.nih.gov/gene/?term=828513
AT4G24140	AT4G24140	NA	828514	0.275630638	https://www.ncbi.nlm.nih.gov/gene/?term=828514
AT4G24204	AT4G24204	NA	6240443	-0.618612134	https://www.ncbi.nlm.nih.gov/gene/?term=6240443
AT4G24265	AT4G24265	NA	828528	0.3048452723333333	https://www.ncbi.nlm.nih.gov/gene/?term=828528
AT4G24275	AT4G24275	NA	828530	-2.50893404	https://www.ncbi.nlm.nih.gov/gene/?term=828530
AT4G24290	AT4G24290	NA	828532	-0.3479596275	https://www.ncbi.nlm.nih.gov/gene/?term=828532
AT4G24350	AT4G24350	NA	828538	-0.135962857	https://www.ncbi.nlm.nih.gov/gene/?term=828538
AT4G24370	AT4G24370	NA	828539	0.225959389	https://www.ncbi.nlm.nih.gov/gene/?term=828539
AT4G24380	AT4G24380	dihydrofolate reductase	828540	-1.2811499124999999	https://www.ncbi.nlm.nih.gov/gene/?term=828540
AT4G24430	AT4G24430	NA	828545	-1.020122948	https://www.ncbi.nlm.nih.gov/gene/?term=828545
AT4G24440	AT4G24440	transcription initiation factor IIA gamma chain / TFIIA-gamma (TFIIA-S)	828546	0.105881881	https://www.ncbi.nlm.nih.gov/gene/?term=828546
AT4G24480	AT4G24480	NA	828550	1.024457535	https://www.ncbi.nlm.nih.gov/gene/?term=828550
AT4G24550	AT4G24550	NA	828557	0.084956342	https://www.ncbi.nlm.nih.gov/gene/?term=828557
AT4G24590	AT4G24590	NA	828561	-0.10955643300000001	https://www.ncbi.nlm.nih.gov/gene/?term=828561
AT4G24610	AT4G24610	pesticidal crystal cry8Ba protein	828563	0.076481757	https://www.ncbi.nlm.nih.gov/gene/?term=828563
AT4G24630	AT4G24630	NA	828565	-0.138039022	https://www.ncbi.nlm.nih.gov/gene/?term=828565
AT4G24700	AT4G24700	NA	828572	0.170589138	https://www.ncbi.nlm.nih.gov/gene/?term=828572
AT4G24710	AT4G24710	pachytene checkpoint-like protein	828573	-0.408426829	https://www.ncbi.nlm.nih.gov/gene/?term=828573
AT4G24715	AT4G24715	high-affinity nitrate transporter-like protein	28720181	-0.528031794	https://www.ncbi.nlm.nih.gov/gene/?term=28720181
AT4G24750	AT4G24750	NA	828577	0.648295132	https://www.ncbi.nlm.nih.gov/gene/?term=828577
AT4G24790	AT4G24790	NA	828581	1.0726167389999999	https://www.ncbi.nlm.nih.gov/gene/?term=828581
AT4G24805	AT4G24805	NA	828583	0.616743388	https://www.ncbi.nlm.nih.gov/gene/?term=828583
AT4G24810	AT4G24810	NA	828584	-0.276060927	https://www.ncbi.nlm.nih.gov/gene/?term=828584
AT4G24820	AT4G24820	26S proteasome regulatory subunit Rpn7	828585	0.0857811265	https://www.ncbi.nlm.nih.gov/gene/?term=828585
AT4G24830	AT4G24830	arginosuccinate synthase family	828586	-0.337289604	https://www.ncbi.nlm.nih.gov/gene/?term=828586
AT4G24880	AT4G24880	snurportin-1 protein	828590	-0.050871892	https://www.ncbi.nlm.nih.gov/gene/?term=828590
AT4G24910	AT4G24910	NA	828593	0.544789898	https://www.ncbi.nlm.nih.gov/gene/?term=828593
AT4G24920	AT4G24920	NA	828594	-0.086130384	https://www.ncbi.nlm.nih.gov/gene/?term=828594
AT4G24970	AT4G24970	NA	828599	0.166340988	https://www.ncbi.nlm.nih.gov/gene/?term=828599
AT4G25030	AT4G25030	NA	828606	0.087909726999999993	https://www.ncbi.nlm.nih.gov/gene/?term=828606
AT4G25070	AT4G25070	caldesmon-like protein	828610	-0.510608708	https://www.ncbi.nlm.nih.gov/gene/?term=828610
AT4G25090	AT4G25090	NA	828612	1.093633471	https://www.ncbi.nlm.nih.gov/gene/?term=828612
AT4G25160	AT4G25160	NA	828619	-5.93376e-4	https://www.ncbi.nlm.nih.gov/gene/?term=828619
AT4G25180	AT4G25180	NA	828621	-0.260193199	https://www.ncbi.nlm.nih.gov/gene/?term=828621
AT4G25280	AT4G25280	NA	828631	-0.336863217	https://www.ncbi.nlm.nih.gov/gene/?term=828631
AT4G25290	AT4G25290	DNA photolyase	828632	0.088394677	https://www.ncbi.nlm.nih.gov/gene/?term=828632
AT4G25310	AT4G25310	NA	828634	-0.068882927	https://www.ncbi.nlm.nih.gov/gene/?term=828634
AT4G25315	AT4G25315	NA	2745726	-0.6420502376666667	https://www.ncbi.nlm.nih.gov/gene/?term=2745726
AT4G25320	AT4G25320	NA	828635	-0.069916924	https://www.ncbi.nlm.nih.gov/gene/?term=828635
AT4G25330	AT4G25330	SAWADEE protein	828636	-0.882433979	https://www.ncbi.nlm.nih.gov/gene/?term=828636
AT4G25370	AT4G25370	NA	828640	-0.05251501	https://www.ncbi.nlm.nih.gov/gene/?term=828640
AT4G25390	AT4G25390	NA	828642	-0.0705506505	https://www.ncbi.nlm.nih.gov/gene/?term=828642
AT4G25410	AT4G25410	NA	828644	-0.014531681	https://www.ncbi.nlm.nih.gov/gene/?term=828644
AT4G25433	AT4G25433	NA	828647	0.352220269	https://www.ncbi.nlm.nih.gov/gene/?term=828647
AT4G25550	AT4G25550	Cleavage/polyadenylation specificity factor, 25kDa subunit	828660	0.275303381	https://www.ncbi.nlm.nih.gov/gene/?term=828660
AT4G25580	AT4G25580	NA	828663	4.495531205	https://www.ncbi.nlm.nih.gov/gene/?term=828663
AT4G25600	AT4G25600	NA	828665	-0.45789467666666667	https://www.ncbi.nlm.nih.gov/gene/?term=828665
AT4G25610	AT4G25610	NA	828666	-0.26945186499999996	https://www.ncbi.nlm.nih.gov/gene/?term=828666
AT4G25620	AT4G25620	NA	828667	0.085345938	https://www.ncbi.nlm.nih.gov/gene/?term=828667
AT4G25670	AT4G25670	NA	828672	0.731535953	https://www.ncbi.nlm.nih.gov/gene/?term=828672
AT4G25690	AT4G25690	NA	828674	0.4809249425	https://www.ncbi.nlm.nih.gov/gene/?term=828674
AT4G25710	AT4G25710	NA	828676	-0.3837412915	https://www.ncbi.nlm.nih.gov/gene/?term=828676
AT4G25780	AT4G25780	NA	828683	-3.293921015	https://www.ncbi.nlm.nih.gov/gene/?term=828683
AT4G25835	AT4G25835	NA	828689	0.212410359	https://www.ncbi.nlm.nih.gov/gene/?term=828689
AT4G25845	AT4G25845	oxysterol-binding 4B-like protein	3769784	0.234069554	https://www.ncbi.nlm.nih.gov/gene/?term=3769784
AT4G25900	AT4G25900	NA	828696	-0.385076914	https://www.ncbi.nlm.nih.gov/gene/?term=828696
AT4G25940	AT4G25940	NA	828700	-0.334317195	https://www.ncbi.nlm.nih.gov/gene/?term=828700
AT4G25980	AT4G25980	NA	828704	-0.056135229	https://www.ncbi.nlm.nih.gov/gene/?term=828704
AT4G26020	AT4G26020	4/1 protein short form protein	828708	-0.845462483	https://www.ncbi.nlm.nih.gov/gene/?term=828708
AT4G26060	AT4G26060	NA	828712	0.29369244	https://www.ncbi.nlm.nih.gov/gene/?term=828712
AT4G26210	AT4G26210	NA	828727	-0.006173677000000001	https://www.ncbi.nlm.nih.gov/gene/?term=828727
AT4G26220	AT4G26220	NA	828728	-0.467019625	https://www.ncbi.nlm.nih.gov/gene/?term=828728
AT4G26230	AT4G26230	NA	828729	-0.187772232	https://www.ncbi.nlm.nih.gov/gene/?term=828729
AT4G26280	AT4G26280	NA	828734	-1.914870379	https://www.ncbi.nlm.nih.gov/gene/?term=828734
AT4G26288	AT4G26288	NA	5008166	-0.181073716	https://www.ncbi.nlm.nih.gov/gene/?term=5008166
AT4G26310	AT4G26310	NA	828737	-0.00283535	https://www.ncbi.nlm.nih.gov/gene/?term=828737
AT4G26340	AT4G26340	NA	828740	-0.130203603	https://www.ncbi.nlm.nih.gov/gene/?term=828740
AT4G26370	AT4G26370	antitermination NusB domain-containing protein	828743	-0.17095104	https://www.ncbi.nlm.nih.gov/gene/?term=828743
AT4G26415	AT4G26415	NA	28720184	-0.284655066	https://www.ncbi.nlm.nih.gov/gene/?term=28720184
AT4G26470	AT4G26470	NA	828753	0.46329871	https://www.ncbi.nlm.nih.gov/gene/?term=828753
AT4G26480	AT4G26480	NA	828754	0.600877587	https://www.ncbi.nlm.nih.gov/gene/?term=828754
AT4G26490	AT4G26490	NA	828755	0.432394763	https://www.ncbi.nlm.nih.gov/gene/?term=828755
AT4G26540	AT4G26540	NA	828760	0.080825962	https://www.ncbi.nlm.nih.gov/gene/?term=828760
AT4G26550	AT4G26550	NA	828761	-0.156009022	https://www.ncbi.nlm.nih.gov/gene/?term=828761
AT4G26555	AT4G26555	NA	828762	-0.047887086999999995	https://www.ncbi.nlm.nih.gov/gene/?term=828762
AT4G26600	AT4G26600	NA	828767	-0.44033381699999996	https://www.ncbi.nlm.nih.gov/gene/?term=828767
AT4G26630	AT4G26630	NA	828770	0.526786515	https://www.ncbi.nlm.nih.gov/gene/?term=828770
AT4G26650	AT4G26650	NA	828772	-0.0506116795	https://www.ncbi.nlm.nih.gov/gene/?term=828772
AT4G26670	AT4G26670	NA	828774	-0.386153765	https://www.ncbi.nlm.nih.gov/gene/?term=828774
AT4G26710	AT4G26710	NA	828778	0.070862071	https://www.ncbi.nlm.nih.gov/gene/?term=828778
AT4G26770	AT4G26770	NA	828784	-0.495995849	https://www.ncbi.nlm.nih.gov/gene/?term=828784
AT4G26800	AT4G26800	NA	828787	0.17978455799999998	https://www.ncbi.nlm.nih.gov/gene/?term=828787
AT4G26810	AT4G26810	NA	828788	-0.9287425075	https://www.ncbi.nlm.nih.gov/gene/?term=828788
AT4G26820	AT4G26820	GrpE-like protein	828789	1.122270259	https://www.ncbi.nlm.nih.gov/gene/?term=828789
AT4G26830	AT4G26830	NA	828790	0.064981153	https://www.ncbi.nlm.nih.gov/gene/?term=828790
AT4G26860	AT4G26860	NA	828793	-0.132363287	https://www.ncbi.nlm.nih.gov/gene/?term=828793
AT4G26880	AT4G26880	NA	828795	-1.594867777	https://www.ncbi.nlm.nih.gov/gene/?term=828795
AT4G26940	AT4G26940	NA	828801	0.2473340115	https://www.ncbi.nlm.nih.gov/gene/?term=828801
AT4G26950	AT4G26950	NA	828802	-0.23911334650000002	https://www.ncbi.nlm.nih.gov/gene/?term=828802
AT4G26960	AT4G26960	NA	828803	-0.801271481	https://www.ncbi.nlm.nih.gov/gene/?term=828803
AT4G26965	AT4G26965	NA	828804	-0.416965825	https://www.ncbi.nlm.nih.gov/gene/?term=828804
AT4G26980	AT4G26980	NA	828806	-0.149062669	https://www.ncbi.nlm.nih.gov/gene/?term=828806
AT4G27020	AT4G27020	NA	828810	0.204408005	https://www.ncbi.nlm.nih.gov/gene/?term=828810
AT4G27050	AT4G27050	NA	828813	-0.531202242	https://www.ncbi.nlm.nih.gov/gene/?term=828813
AT4G27100	AT4G27100	NA	828818	-0.174153805	https://www.ncbi.nlm.nih.gov/gene/?term=828818
AT4G27120	AT4G27120	DDRGK domain protein	828820	-0.086504539	https://www.ncbi.nlm.nih.gov/gene/?term=828820
AT4G27130	AT4G27130	NA	828821	0.13540091	https://www.ncbi.nlm.nih.gov/gene/?term=828821
AT4G27190	AT4G27190	NA	828827	-0.068271738	https://www.ncbi.nlm.nih.gov/gene/?term=828827
AT4G27240	AT4G27240	NA	828832	-1.114356102	https://www.ncbi.nlm.nih.gov/gene/?term=828832
AT4G27270	AT4G27270	NA	828835	-0.41713219349999997	https://www.ncbi.nlm.nih.gov/gene/?term=828835
AT4G27280	AT4G27280	NA	828836	-0.858750015	https://www.ncbi.nlm.nih.gov/gene/?term=828836
AT4G27340	AT4G27340	Met-10+ like family protein	828842	0.2027838885	https://www.ncbi.nlm.nih.gov/gene/?term=828842
AT4G27350	AT4G27350	NA	828843	1.099874372	https://www.ncbi.nlm.nih.gov/gene/?term=828843
AT4G27360	AT4G27360	NA	828844	-0.112779993	https://www.ncbi.nlm.nih.gov/gene/?term=828844
AT4G27380	AT4G27380	NA	828846	0.115715864	https://www.ncbi.nlm.nih.gov/gene/?term=828846
AT4G27390	AT4G27390	NA	828847	0.078439364	https://www.ncbi.nlm.nih.gov/gene/?term=828847
AT4G27400	AT4G27400	NA	828848	0	https://www.ncbi.nlm.nih.gov/gene/?term=828848
AT4G27480	AT4G27480	NA	828857	0.661194128	https://www.ncbi.nlm.nih.gov/gene/?term=828857
AT4G27510	AT4G27510	2-isopropylmalate synthase	828860	-0.099271329	https://www.ncbi.nlm.nih.gov/gene/?term=828860
AT4G27530	AT4G27530	NA	828862	0.16051042	https://www.ncbi.nlm.nih.gov/gene/?term=828862
AT4G27580	AT4G27580	phosphatidylinositol transfer SFH5-like protein	828867	-1.496659989	https://www.ncbi.nlm.nih.gov/gene/?term=828867
AT4G27595	AT4G27595	NA	828870	0.003433404	https://www.ncbi.nlm.nih.gov/gene/?term=828870
AT4G27610	AT4G27610	NA	828872	-0.207634137	https://www.ncbi.nlm.nih.gov/gene/?term=828872
AT4G27640	AT4G27640	NA	828875	-0.101655885	https://www.ncbi.nlm.nih.gov/gene/?term=828875
AT4G27652	AT4G27652	NA	828877	-0.102003564	https://www.ncbi.nlm.nih.gov/gene/?term=828877
AT4G27657	AT4G27657	NA	828879	0.148949035	https://www.ncbi.nlm.nih.gov/gene/?term=828879
AT4G27660	AT4G27660	NA	828880	-0.254908492	https://www.ncbi.nlm.nih.gov/gene/?term=828880
AT4G27700	AT4G27700	NA	828884	-0.202279615	https://www.ncbi.nlm.nih.gov/gene/?term=828884
AT4G27745	AT4G27745	NA	3770406	-0.11857415966666668	https://www.ncbi.nlm.nih.gov/gene/?term=3770406
AT4G27790	AT4G27790	NA	828892	0.669665315	https://www.ncbi.nlm.nih.gov/gene/?term=828892
AT4G27840	AT4G27840	NA	828897	1.507038027	https://www.ncbi.nlm.nih.gov/gene/?term=828897
AT4G27850	AT4G27850	NA	828898	1.122268846	https://www.ncbi.nlm.nih.gov/gene/?term=828898
AT4G27870	AT4G27870	NA	828900	0.179316201	https://www.ncbi.nlm.nih.gov/gene/?term=828900
AT4G27900	AT4G27900	NA	828903	0.1216028025	https://www.ncbi.nlm.nih.gov/gene/?term=828903
AT4G27980	AT4G27980	trichohyalin-like protein (DUF3444)	828911	-0.902235005	https://www.ncbi.nlm.nih.gov/gene/?term=828911
AT4G28000	AT4G28000	NA	828913	-0.3874901826666666	https://www.ncbi.nlm.nih.gov/gene/?term=828913
AT4G28010	AT4G28010	NA	828915	-0.110109115	https://www.ncbi.nlm.nih.gov/gene/?term=828915
AT4G28020	AT4G28020	tRNA-thr(GGU) m(6)t(6)A37 methyltransferase	828916	-0.706079971	https://www.ncbi.nlm.nih.gov/gene/?term=828916
AT4G28025	AT4G28025	NA	828917	0.185893501	https://www.ncbi.nlm.nih.gov/gene/?term=828917
AT4G28030	AT4G28030	NA	828918	-0.2871004915	https://www.ncbi.nlm.nih.gov/gene/?term=828918
AT4G28060	AT4G28060	NA	828921	-0.095107445	https://www.ncbi.nlm.nih.gov/gene/?term=828921
AT4G28070	AT4G28070	NA	828922	0.07220700149999999	https://www.ncbi.nlm.nih.gov/gene/?term=828922
AT4G28080	AT4G28080	NA	828923	0.045203973	https://www.ncbi.nlm.nih.gov/gene/?term=828923
AT4G28085	AT4G28085	NA	828924	-0.766592049	https://www.ncbi.nlm.nih.gov/gene/?term=828924
AT4G28140	AT4G28140	NA	828929	0.585936938	https://www.ncbi.nlm.nih.gov/gene/?term=828929
AT4G28150	AT4G28150	NA	828930	-0.538602113	https://www.ncbi.nlm.nih.gov/gene/?term=828930
AT4G28160	AT4G28160	NA	828931	0	https://www.ncbi.nlm.nih.gov/gene/?term=828931
AT4G28170	AT4G28170	NA	828932	-0.513105723	https://www.ncbi.nlm.nih.gov/gene/?term=828932
AT4G28230	AT4G28230	NA	828938	-0.060752802	https://www.ncbi.nlm.nih.gov/gene/?term=828938
AT4G28240	AT4G28240	NA	828939	-0.501746474	https://www.ncbi.nlm.nih.gov/gene/?term=828939
AT4G28260	AT4G28260	acyl-UDP-N-acetylglucosamine O-acyltransferase	828941	-0.082146653	https://www.ncbi.nlm.nih.gov/gene/?term=828941
AT4G28290	AT4G28290	NA	828944	-0.329246047	https://www.ncbi.nlm.nih.gov/gene/?term=828944
AT4G28370	AT4G28370	NA	828953	-0.200070961	https://www.ncbi.nlm.nih.gov/gene/?term=828953
AT4G28380	AT4G28380	NA	828954	0	https://www.ncbi.nlm.nih.gov/gene/?term=828954
AT4G28400	AT4G28400	NA	828957	-0.032631858	https://www.ncbi.nlm.nih.gov/gene/?term=828957
AT4G28410	AT4G28410	NA	828958	-3.634566786	https://www.ncbi.nlm.nih.gov/gene/?term=828958
AT4G28430	AT4G28430	NA	828960	-0.367653498	https://www.ncbi.nlm.nih.gov/gene/?term=828960
AT4G28440	AT4G28440	NA	828961	0.287366286	https://www.ncbi.nlm.nih.gov/gene/?term=828961
AT4G28460	AT4G28460	NA	828963	-0.179384833	https://www.ncbi.nlm.nih.gov/gene/?term=828963
AT4G28480	AT4G28480	NA	828965	0.211311028	https://www.ncbi.nlm.nih.gov/gene/?term=828965
AT4G28550	AT4G28550	NA	828973	0.0686735785	https://www.ncbi.nlm.nih.gov/gene/?term=828973
AT4G28570	AT4G28570	NA	828975	0.049279273	https://www.ncbi.nlm.nih.gov/gene/?term=828975
AT4G28650	AT4G28650	NA	828983	0.09810348	https://www.ncbi.nlm.nih.gov/gene/?term=828983
AT4G28690	AT4G28690	NA	828987	1.6001361555	https://www.ncbi.nlm.nih.gov/gene/?term=828987
AT4G28703	AT4G28703	NA	828989	-0.277615583	https://www.ncbi.nlm.nih.gov/gene/?term=828989
AT4G28740	AT4G28740	LOW PSII ACCUMULATION-like protein	828995	-0.035787407	https://www.ncbi.nlm.nih.gov/gene/?term=828995
AT4G28770	AT4G28770	NA	828998	0.095004737	https://www.ncbi.nlm.nih.gov/gene/?term=828998
AT4G28800	AT4G28800	NA	829001	-1.146030053	https://www.ncbi.nlm.nih.gov/gene/?term=829001
AT4G28811	AT4G28811	NA	5008170	-0.95645837	https://www.ncbi.nlm.nih.gov/gene/?term=5008170
AT4G28820	AT4G28820	NA	829003	-0.831182048	https://www.ncbi.nlm.nih.gov/gene/?term=829003
AT4G28830	AT4G28830	NA	829004	-0.20974321699999998	https://www.ncbi.nlm.nih.gov/gene/?term=829004
AT4G28840	AT4G28840	NA	829005	-0.993847501	https://www.ncbi.nlm.nih.gov/gene/?term=829005
AT4G28920	AT4G28920	NA	829013	-0.112895673	https://www.ncbi.nlm.nih.gov/gene/?term=829013
AT4G28940	AT4G28940	NA	829015	-1.028190366	https://www.ncbi.nlm.nih.gov/gene/?term=829015
AT4G28990	AT4G28990	RNA-binding protein-like protein	829020	0.129877989	https://www.ncbi.nlm.nih.gov/gene/?term=829020
AT4G29000	AT4G29000	NA	829021	0.195942479	https://www.ncbi.nlm.nih.gov/gene/?term=829021
AT4G29020	AT4G29020	NA	829023	-1.2126384115	https://www.ncbi.nlm.nih.gov/gene/?term=829023
AT4G29030	AT4G29030	NA	829024	-0.61905799	https://www.ncbi.nlm.nih.gov/gene/?term=829024
AT4G29035	AT4G29035	NA	5008172	-0.82653729	https://www.ncbi.nlm.nih.gov/gene/?term=5008172
AT4G29050	AT4G29050	NA	829026	-1.471641016	https://www.ncbi.nlm.nih.gov/gene/?term=829026
AT4G29070	AT4G29070	NA	829028	-0.030400169	https://www.ncbi.nlm.nih.gov/gene/?term=829028
AT4G29100	AT4G29100	NA	829031	-0.004650739	https://www.ncbi.nlm.nih.gov/gene/?term=829031
AT4G29240	AT4G29240	NA	829045	-0.964661842	https://www.ncbi.nlm.nih.gov/gene/?term=829045
AT4G29250	AT4G29250	NA	829046	0	https://www.ncbi.nlm.nih.gov/gene/?term=829046
AT4G29260	AT4G29260	NA	829047	-0.251413291	https://www.ncbi.nlm.nih.gov/gene/?term=829047
AT4G29310	AT4G29310	DUF1005 family protein (DUF1005)	829053	-0.413906313	https://www.ncbi.nlm.nih.gov/gene/?term=829053
AT4G29390	AT4G29390	NA	829060	0.026959959	https://www.ncbi.nlm.nih.gov/gene/?term=829060
AT4G29400	AT4G29400	oxidoreductase/transition metal ion-binding protein (DUF3531)	829061	0.059383879	https://www.ncbi.nlm.nih.gov/gene/?term=829061
AT4G29420	AT4G29420	NA	829063	0.003258413	https://www.ncbi.nlm.nih.gov/gene/?term=829063
AT4G29440	AT4G29440	NA	829065	-0.30267321	https://www.ncbi.nlm.nih.gov/gene/?term=829065
AT4G29450	AT4G29450	NA	829066	-0.981051918	https://www.ncbi.nlm.nih.gov/gene/?term=829066
AT4G29480	AT4G29480	NA	829069	0.114919734	https://www.ncbi.nlm.nih.gov/gene/?term=829069
AT4G29490	AT4G29490	NA	829070	0.138901233	https://www.ncbi.nlm.nih.gov/gene/?term=829070
AT4G29520	AT4G29520	nucleophosmin	829073	-0.039515674	https://www.ncbi.nlm.nih.gov/gene/?term=829073
AT4G29530	AT4G29530	NA	829074	-0.309999488	https://www.ncbi.nlm.nih.gov/gene/?term=829074
AT4G29550	AT4G29550	NA	829076	-0.305690965	https://www.ncbi.nlm.nih.gov/gene/?term=829076
AT4G29590	AT4G29590	NA	829080	0.115852658	https://www.ncbi.nlm.nih.gov/gene/?term=829080
AT4G29600	AT4G29600	NA	829081	1.93704366	https://www.ncbi.nlm.nih.gov/gene/?term=829081
AT4G29610	AT4G29610	NA	829082	-2.508921014	https://www.ncbi.nlm.nih.gov/gene/?term=829082
AT4G29680	AT4G29680	NA	829089	1.385360114	https://www.ncbi.nlm.nih.gov/gene/?term=829089
AT4G29700	AT4G29700	NA	829091	0.955448847	https://www.ncbi.nlm.nih.gov/gene/?term=829091
AT4G29735	AT4G29735	NA	829095	-0.19540772300000003	https://www.ncbi.nlm.nih.gov/gene/?term=829095
AT4G29750	AT4G29750	NA	829097	-0.112365579	https://www.ncbi.nlm.nih.gov/gene/?term=829097
AT4G29760	AT4G29760	NA	829098	-0.37056625400000004	https://www.ncbi.nlm.nih.gov/gene/?term=829098
AT4G29770	AT4G29770	NA	829099	0.21456449	https://www.ncbi.nlm.nih.gov/gene/?term=829099
AT4G29780	AT4G29780	NA	829100	-1.93911e-4	https://www.ncbi.nlm.nih.gov/gene/?term=829100
AT4G29790	AT4G29790	NA	829101	-0.090399966	https://www.ncbi.nlm.nih.gov/gene/?term=829101
AT4G29850	AT4G29850	NA	829107	-0.685697384	https://www.ncbi.nlm.nih.gov/gene/?term=829107
AT4G29920	AT4G29920	NA	829115	-2.224333313	https://www.ncbi.nlm.nih.gov/gene/?term=829115
AT4G29930	AT4G29930	NA	829116	0.392208521	https://www.ncbi.nlm.nih.gov/gene/?term=829116
AT4G29950	AT4G29950	NA	829118	0.474388526	https://www.ncbi.nlm.nih.gov/gene/?term=829118
AT4G29980	AT4G29980	fasciclin-like arabinogalactan protein	829121	-0.801274442	https://www.ncbi.nlm.nih.gov/gene/?term=829121
AT4G30000	AT4G30000	NA	829123	0.351606901	https://www.ncbi.nlm.nih.gov/gene/?term=829123
AT4G30010	AT4G30010	NA	829124	0.120699917	https://www.ncbi.nlm.nih.gov/gene/?term=829124
AT4G30020	AT4G30020	NA	829125	-0.764664558	https://www.ncbi.nlm.nih.gov/gene/?term=829125
AT4G30090	AT4G30090	NA	829132	-0.364836236	https://www.ncbi.nlm.nih.gov/gene/?term=829132
AT4G30100	AT4G30100	NA	829133	0.058402299000000005	https://www.ncbi.nlm.nih.gov/gene/?term=829133
AT4G30130	AT4G30130	NA	829136	-1.289889926	https://www.ncbi.nlm.nih.gov/gene/?term=829136
AT4G30150	AT4G30150	Urb2/Npa2 family protein	829138	-0.341055548	https://www.ncbi.nlm.nih.gov/gene/?term=829138
AT4G30170	AT4G30170	NA	829140	-0.035927789	https://www.ncbi.nlm.nih.gov/gene/?term=829140
AT4G30250	AT4G30250	NA	829148	0.494292589	https://www.ncbi.nlm.nih.gov/gene/?term=829148
AT4G30310	AT4G30310	FGGY family of carbohydrate kinase	829154	0.020069661666666665	https://www.ncbi.nlm.nih.gov/gene/?term=829154
AT4G30320	AT4G30320	NA	829155	2.481124718	https://www.ncbi.nlm.nih.gov/gene/?term=829155
AT4G30330	AT4G30330	NA	829156	-0.342780318	https://www.ncbi.nlm.nih.gov/gene/?term=829156
AT4G30350	AT4G30350	NA	829158	-0.179418877	https://www.ncbi.nlm.nih.gov/gene/?term=829158
AT4G30370	AT4G30370	NA	829160	0.35633865	https://www.ncbi.nlm.nih.gov/gene/?term=829160
AT4G30380	AT4G30380	Barwin-related endoglucanase	829161	0	https://www.ncbi.nlm.nih.gov/gene/?term=829161
AT4G30390	AT4G30390	UDP-arabinopyranose mutase	829162	-0.070594452	https://www.ncbi.nlm.nih.gov/gene/?term=829162
AT4G30410	AT4G30410	NA	829164	1.122280159	https://www.ncbi.nlm.nih.gov/gene/?term=829164
AT4G30450	AT4G30450	NA	829168	-0.484101916	https://www.ncbi.nlm.nih.gov/gene/?term=829168
AT4G30460	AT4G30460	NA	829169	0.376621032	https://www.ncbi.nlm.nih.gov/gene/?term=829169
AT4G30490	AT4G30490	NA	829172	0.672498072	https://www.ncbi.nlm.nih.gov/gene/?term=829172
AT4G30500	AT4G30500	NA	829173	-0.157427312	https://www.ncbi.nlm.nih.gov/gene/?term=829173
AT4G30600	AT4G30600	signal recognition particle receptor alpha subunit family protein	829183	0.0997789455	https://www.ncbi.nlm.nih.gov/gene/?term=829183
AT4G30630	AT4G30630	NA	829186	0.01348868	https://www.ncbi.nlm.nih.gov/gene/?term=829186
AT4G30640	AT4G30640	NA	829187	-0.453016209	https://www.ncbi.nlm.nih.gov/gene/?term=829187
AT4G30650	AT4G30650	NA	829188	0.14077194	https://www.ncbi.nlm.nih.gov/gene/?term=829188
